file,open_time,close_time,side,pnl,strategy,magic,aligned_hits,aligned_same_dir
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-11 16:52:00+00:00,2014-02-11 18:12:00+00:00,buy,76.30310663388293,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-11 18:41:00+00:00,2014-02-11 19:35:00+00:00,sell,36.13118190170685,SMA_CROSS,2001,2,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-11 19:56:00+00:00,2014-02-12 03:12:00+00:00,sell,36.17171098154586,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-12 10:05:00+00:00,2014-02-12 12:34:00+00:00,buy,50.82869007589282,RSI_X,3301,2,2
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-12 12:36:00+00:00,2014-02-12 13:30:00+00:00,sell,22.32407108065982,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-12 12:37:00+00:00,2014-02-12 13:30:00+00:00,sell,18.81589419069579,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-12 14:42:00+00:00,2014-02-12 19:18:00+00:00,buy,72.73360879513129,RSI_X,3301,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-12 16:40:00+00:00,2014-02-12 19:18:00+00:00,buy,41.48734608371012,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-12 16:41:00+00:00,2014-02-12 18:51:00+00:00,buy,32.378504733056815,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-12 20:01:00+00:00,2014-02-13 08:13:00+00:00,buy,163.03459513231684,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-12 20:01:00+00:00,2014-02-13 07:28:00+00:00,buy,64.56943237586472,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-13 01:27:00+00:00,2014-02-13 08:13:00+00:00,buy,235.1283500828708,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-13 15:33:00+00:00,2014-02-13 16:14:00+00:00,sell,44.720487238867655,RSI_X,3301,2,2
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-14 10:01:00+00:00,2014-02-14 11:53:00+00:00,sell,80.55076052238057,RSI_X,3301,4,4
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-14 10:13:00+00:00,2014-02-14 11:52:00+00:00,sell,30.59653104832511,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-14 10:14:00+00:00,2014-02-14 11:53:00+00:00,sell,19.623854516952683,EMA_X,3201,2,2
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-14 11:55:00+00:00,2014-02-14 14:52:00+00:00,buy,30.82004982922605,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-14 14:37:00+00:00,2014-02-14 16:15:00+00:00,sell,23.970374912476863,EMA_X,3201,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-14 17:37:00+00:00,2014-02-17 04:36:00+00:00,buy,59.18376458486995,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-19 02:41:00+00:00,2014-02-19 15:30:00+00:00,sell,20.025339001949032,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-19 18:12:00+00:00,2014-02-19 21:29:00+00:00,sell,109.61250102719652,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-19 18:48:00+00:00,2014-02-19 21:29:00+00:00,sell,45.84495079448656,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-19 18:48:00+00:00,2014-02-19 21:29:00+00:00,sell,51.35975038364181,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-20 00:42:00+00:00,2014-02-20 08:59:00+00:00,buy,71.73355490783445,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-20 02:21:00+00:00,2014-02-20 08:59:00+00:00,buy,36.108920989204805,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-20 02:21:00+00:00,2014-02-20 08:58:00+00:00,buy,41.19773547739802,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-20 13:28:00+00:00,2014-02-20 15:31:00+00:00,buy,26.45833342193126,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-20 13:34:00+00:00,2014-02-20 15:33:00+00:00,buy,19.968691834058347,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-20 15:51:00+00:00,2014-02-20 19:27:00+00:00,sell,68.43371594112243,RSI_X,3301,2,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-20 19:22:00+00:00,2014-02-21 09:16:00+00:00,buy,34.54589234206833,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-20 19:23:00+00:00,2014-02-21 09:16:00+00:00,buy,36.30492963876523,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-21 17:07:00+00:00,2014-02-21 19:24:00+00:00,sell,63.222637997335895,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-21 17:36:00+00:00,2014-02-21 19:24:00+00:00,sell,25.671920216810296,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-21 17:36:00+00:00,2014-02-21 18:35:00+00:00,sell,32.366967267717435,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-24 11:04:00+00:00,2014-02-24 14:47:00+00:00,sell,117.30086050142545,RSI_X,3301,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-24 11:31:00+00:00,2014-02-24 14:47:00+00:00,sell,54.38581451519581,EMA_X,3201,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-24 12:06:00+00:00,2014-02-24 14:00:00+00:00,sell,49.35835091354282,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-24 17:05:00+00:00,2014-02-24 19:12:00+00:00,buy,93.91147057830032,RSI_X,3301,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-24 17:22:00+00:00,2014-02-24 18:45:00+00:00,buy,35.83653293303647,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-24 19:13:00+00:00,2014-02-25 10:45:00+00:00,buy,62.43547247430045,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-25 16:39:00+00:00,2014-02-25 17:41:00+00:00,sell,137.16138171707445,RSI_X,3301,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-25 16:57:00+00:00,2014-02-25 17:41:00+00:00,sell,58.79710059101781,EMA_X,3201,2,2
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-25 17:05:00+00:00,2014-02-25 17:18:00+00:00,sell,38.45305815273132,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-25 17:56:00+00:00,2014-02-25 18:14:00+00:00,buy,46.56493232110783,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-25 17:57:00+00:00,2014-02-25 18:17:00+00:00,buy,38.30396816166847,EMA_X,3201,2,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-26 11:03:00+00:00,2014-02-26 14:55:00+00:00,sell,65.89721629677777,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-26 11:39:00+00:00,2014-02-26 14:55:00+00:00,sell,38.90180397806609,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-26 11:40:00+00:00,2014-02-26 14:20:00+00:00,sell,30.57374624567702,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-26 22:30:00+00:00,2014-02-27 10:00:00+00:00,sell,52.864153375205966,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-27 10:12:00+00:00,2014-02-27 17:52:00+00:00,buy,79.35026363697534,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-27 11:32:00+00:00,2014-02-27 15:56:00+00:00,buy,28.20206825332717,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-27 12:59:00+00:00,2014-02-27 17:52:00+00:00,buy,40.041687004631655,EMA_X,3201,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-27 17:54:00+00:00,2014-02-27 19:00:00+00:00,buy,206.05425356995053,RSI_X,3301,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-27 18:01:00+00:00,2014-02-27 19:08:00+00:00,buy,67.99851158038926,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-27 19:01:00+00:00,2014-02-28 09:01:00+00:00,sell,46.67625321552524,RSI_X,3301,2,2
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-02-28 22:00:00+00:00,2014-02-28 23:46:00+00:00,sell,42.086403953966325,RSI_X,3301,2,2
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-02-28 23:49:00+00:00,2014-03-03 02:02:00+00:00,sell,22.880456566184275,EMA_X,3201,2,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-02-28 23:50:00+00:00,2014-03-03 02:02:00+00:00,sell,32.03676061145881,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-03 17:16:00+00:00,2014-03-03 18:42:00+00:00,buy,40.96730976367788,RSI_X,3301,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-03-03 23:01:00+00:00,2014-03-04 08:04:00+00:00,buy,23.211130796492647,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-04 03:50:00+00:00,2014-03-04 08:04:00+00:00,buy,74.7232446456919,RSI_X,3301,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-03-04 04:07:00+00:00,2014-03-04 08:04:00+00:00,buy,35.721642147132734,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-03-04 15:53:00+00:00,2014-03-04 19:35:00+00:00,sell,45.34432203409347,EMA_X,3201,2,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-03-04 17:05:00+00:00,2014-03-04 19:20:00+00:00,sell,26.51317790105204,SMA_CROSS,2001,1,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-05 12:16:00+00:00,2014-03-05 15:16:00+00:00,buy,79.16596365443286,RSI_X,3301,2,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-03-05 12:57:00+00:00,2014-03-05 15:16:00+00:00,buy,23.441088819338063,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-05 15:17:00+00:00,2014-03-05 15:53:00+00:00,sell,55.61127689595993,RSI_X,3301,2,2
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-06 14:03:00+00:00,2014-03-06 14:45:00+00:00,sell,44.555454554124864,RSI_X,3301,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-03-07 13:59:00+00:00,2014-03-07 15:30:00+00:00,sell,28.431581975614105,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-03-07 14:13:00+00:00,2014-03-07 15:30:00+00:00,sell,32.42994258476232,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-11 12:12:00+00:00,2014-03-11 18:41:00+00:00,buy,53.05932040567098,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-03-17 12:33:00+00:00,2014-03-17 15:46:00+00:00,buy,26.19663234048149,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-17 13:33:00+00:00,2014-03-17 15:46:00+00:00,buy,94.76536059545234,RSI_X,3301,1,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-18 13:08:00+00:00,2014-03-18 13:49:00+00:00,buy,70.61432673233233,RSI_X,3301,2,1
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-03-18 13:24:00+00:00,2014-03-18 13:49:00+00:00,buy,18.403106193719225,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-18 13:51:00+00:00,2014-03-18 14:51:00+00:00,sell,41.64089788543532,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-18 16:56:00+00:00,2014-03-18 20:06:00+00:00,buy,74.54987500678199,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-03-18 17:17:00+00:00,2014-03-18 20:06:00+00:00,buy,18.405722637278704,EMA_X,3201,1,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy 2.csv,2014-03-24 10:32:00+00:00,2014-03-24 12:59:00+00:00,sell,23.009247319447454,SMA_CROSS,2001,2,1
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-24 16:06:00+00:00,2014-03-24 19:45:00+00:00,buy,106.17838482940878,RSI_X,3301,1,0
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-03-24 16:29:00+00:00,2014-03-24 19:51:00+00:00,buy,42.8825697758129,EMA_X,3201,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-24 20:01:00+00:00,2014-03-25 09:02:00+00:00,sell,48.4476025268128,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-25 11:13:00+00:00,2014-03-25 12:32:00+00:00,sell,64.51058825402572,RSI_X,3301,2,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-26 21:00:00+00:00,2014-03-27 10:58:00+00:00,sell,50.085618064347024,RSI_X,3301,1,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-03-31 11:29:00+00:00,2014-03-31 12:00:00+00:00,sell,66.89679759803599,RSI_X,3301,2,2
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-03-31 11:49:00+00:00,2014-03-31 12:00:00+00:00,sell,19.457879487808704,EMA_X,3201,3,2
EURUSD_trade_audit_2014-01-01_2015-01-01.csv,2014-03-31 12:11:00+00:00,2014-03-31 14:44:00+00:00,buy,19.549062367095043,EMA_X,3201,3,2
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-04-07 19:39:00+00:00,2014-04-08 14:47:00+00:00,buy,54.28074963392008,RSI_X,3301,1,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-04-11 18:36:00+00:00,2014-04-14 01:11:00+00:00,sell,62.173000702956045,RSI_X,3301,0,0
EURUSD_trade_audit_2014-01-01_2015-01-01 copy.csv,2014-04-28 03:37:00+00:00,2014-04-28 10:27:00+00:00,buy,41.17779342324418,RSI_X,3301,0,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-03 14:24:00+00:00,2014-11-03 15:22:00+00:00,sell,53.76018672161973,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-03 15:29:00+00:00,2014-11-03 17:00:00+00:00,sell,129.67958106241795,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-03 16:02:00+00:00,2014-11-03 17:00:00+00:00,sell,70.26782062856712,EMA_X,3201,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-03 16:03:00+00:00,2014-11-03 17:00:00+00:00,sell,100.82782062857648,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-03 17:03:00+00:00,2014-11-03 17:29:00+00:00,buy,72.63837290570179,RSI_X,3301,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-03 20:20:00+00:00,2014-11-03 21:44:00+00:00,buy,83.21358314110584,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-03 20:49:00+00:00,2014-11-03 21:44:00+00:00,buy,43.19336489071557,EMA_X,3201,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-03 20:51:00+00:00,2014-11-03 21:43:00+00:00,buy,45.87640638389132,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-03 23:20:00+00:00,2014-11-04 03:42:00+00:00,buy,101.19635373634806,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-04 05:47:00+00:00,2014-11-04 10:36:00+00:00,sell,113.37932213723838,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-04 06:15:00+00:00,2014-11-04 10:36:00+00:00,sell,73.20429629779699,EMA_X,3201,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-04 06:17:00+00:00,2014-11-04 09:41:00+00:00,sell,91.35309866109776,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-04 09:42:00+00:00,2014-11-04 13:05:00+00:00,buy,54.26924525150393,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-04 12:50:00+00:00,2014-11-04 15:27:00+00:00,sell,21.56177957540324,RSI_X,3301,2,2
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-04 15:28:00+00:00,2014-11-04 17:00:00+00:00,sell,26.198830159970782,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-04 17:00:00+00:00,2014-11-04 17:17:00+00:00,buy,35.197992392452214,SMA_CROSS,2001,4,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-04 17:56:00+00:00,2014-11-04 20:57:00+00:00,sell,127.91672696706014,RSI_X,3301,4,4
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-05 03:10:00+00:00,2014-11-05 09:18:00+00:00,sell,195.62183870189747,RSI_X,3301,0,0
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-05 03:48:00+00:00,2014-11-05 09:18:00+00:00,sell,155.28533007245164,EMA_X,3201,0,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-05 06:20:00+00:00,2014-11-05 09:18:00+00:00,sell,189.05842025544652,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-05 14:21:00+00:00,2014-11-05 15:40:00+00:00,buy,107.65905509135531,EMA_X,3201,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-05 14:25:00+00:00,2014-11-05 15:27:00+00:00,buy,73.52187643611066,SMA_CROSS,2001,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-05 15:53:00+00:00,2014-11-05 17:00:00+00:00,sell,30.928750793303752,EMA_X,3201,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-05 16:13:00+00:00,2014-11-05 17:00:00+00:00,sell,62.79769044781491,SMA_CROSS,2001,3,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-05 17:13:00+00:00,2014-11-05 17:51:00+00:00,buy,144.61562980207404,RSI_X,3301,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-05 17:29:00+00:00,2014-11-05 17:51:00+00:00,buy,37.20479313009856,EMA_X,3201,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-05 20:44:00+00:00,2014-11-06 04:55:00+00:00,buy,22.07203889825808,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-06 07:27:00+00:00,2014-11-06 10:18:00+00:00,sell,72.38412642551236,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-06 08:34:00+00:00,2014-11-06 10:18:00+00:00,sell,65.32246475100439,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-06 10:55:00+00:00,2014-11-06 12:57:00+00:00,buy,32.910096948269995,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-06 10:55:00+00:00,2014-11-06 12:59:00+00:00,buy,23.792084358503,EMA_X,3201,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-06 13:52:00+00:00,2014-11-06 15:33:00+00:00,sell,296.5689887106139,EMA_X,3201,2,2
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-06 13:53:00+00:00,2014-11-06 15:33:00+00:00,sell,302.1895638082736,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-06 16:32:00+00:00,2014-11-06 17:01:00+00:00,buy,106.24154184802028,EMA_X,3201,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-06 17:00:00+00:00,2014-11-06 17:24:00+00:00,sell,20.06118401607168,RSI_X,3301,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-06 18:13:00+00:00,2014-11-06 20:25:00+00:00,sell,237.978169137242,SMA_CROSS,2001,3,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-06 18:14:00+00:00,2014-11-06 20:45:00+00:00,sell,219.31898113046185,EMA_X,3201,3,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-06 20:51:00+00:00,2014-11-07 00:15:00+00:00,sell,77.59076373971403,EMA_X,3201,1,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-06 23:39:00+00:00,2014-11-07 03:19:00+00:00,buy,25.72187668706234,RSI_X,3301,2,2
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-06 23:51:00+00:00,2014-11-07 09:42:00+00:00,buy,65.65288298481511,SMA_CROSS,2001,2,2
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-07 09:32:00+00:00,2014-11-07 10:00:00+00:00,sell,32.97092008932331,RSI_X,3301,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-07 13:05:00+00:00,2014-11-07 15:29:00+00:00,sell,137.80478939098415,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-07 13:08:00+00:00,2014-11-07 15:29:00+00:00,sell,127.31547254635588,EMA_X,3201,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-07 16:08:00+00:00,2014-11-07 16:11:00+00:00,buy,77.39334830102027,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-07 16:56:00+00:00,2014-11-07 17:21:00+00:00,sell,48.24522523060829,RSI_X,3301,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-07 20:53:00+00:00,2014-11-07 21:59:00+00:00,sell,86.14037929394055,RSI_X,3301,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-10 01:15:00+00:00,2014-11-10 03:54:00+00:00,sell,40.86986238656429,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-10 04:22:00+00:00,2014-11-10 09:40:00+00:00,sell,35.75656238156218,RSI_X,3301,3,3
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-10 09:27:00+00:00,2014-11-10 11:53:00+00:00,buy,41.92173509883638,SMA_CROSS,2001,0,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-10 13:00:00+00:00,2014-11-10 14:36:00+00:00,sell,41.831172334319135,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-10 13:27:00+00:00,2014-11-10 15:57:00+00:00,sell,54.37097387699997,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-10 14:58:00+00:00,2014-11-10 17:01:00+00:00,sell,285.53288935192427,EMA_X,3201,0,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-10 16:05:00+00:00,2014-11-10 16:43:00+00:00,sell,24.180956959019426,SMA_CROSS,2001,2,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-10 18:57:00+00:00,2014-11-11 05:59:00+00:00,buy,15.776330936443916,RSI_X,3301,2,2
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-11 10:32:00+00:00,2014-11-11 13:45:00+00:00,buy,43.40163245066751,RSI_X,3301,5,5
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-11 12:06:00+00:00,2014-11-11 13:45:00+00:00,buy,30.474611239579453,EMA_X,3201,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-11 12:06:00+00:00,2014-11-11 13:37:00+00:00,buy,40.16571702758015,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-11 17:10:00+00:00,2014-11-11 18:13:00+00:00,buy,81.91494158793196,RSI_X,3301,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-11 21:26:00+00:00,2014-11-12 04:17:00+00:00,sell,82.79229418646169,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-11 21:26:00+00:00,2014-11-12 04:18:00+00:00,sell,78.03227281140104,EMA_X,3201,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-11 22:29:00+00:00,2014-11-12 04:18:00+00:00,sell,59.847421043811,RSI_X,3301,0,0
EURUSD_trade_audit_2014-11-01_2024-11-01 copy.csv,2014-11-12 08:24:00+00:00,2014-11-12 10:45:00+00:00,sell,81.85076686109197,RSI_X,3301,2,2
EURUSD_trade_audit_2014-11-01_2024-11-01 copy 2.csv,2014-11-12 10:03:00+00:00,2014-11-12 10:41:00+00:00,sell,81.19754584935785,SMA_CROSS,2001,1,1
EURUSD_trade_audit_2014-11-01_2024-11-01.csv,2014-11-12 10:04:00+00:00,2014-11-12 10:45:00+00:00,sell,74.9243925569741,EMA_X,3201,1,1
